sa2_code,year,population,reference_date,revision_status,source_id,source_locator
214011371,2024,24736,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1105
214011371,2025,25043,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1105
214011372,2020,19973,2020-06-30,final,abs-erp-2024-25,Table 1!AD1106
214011372,2021,19666,2021-06-30,final,abs-erp-2024-25,Table 1!AE1106
214011372,2022,19587,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1106
214011372,2023,19730,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1106
214011372,2024,19791,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1106
214011372,2025,19794,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1106
214011373,2020,19182,2020-06-30,final,abs-erp-2024-25,Table 1!AD1107
214011373,2021,18948,2021-06-30,final,abs-erp-2024-25,Table 1!AE1107
214011373,2022,18985,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1107
214011373,2023,19139,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1107
214011373,2024,19184,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1107
214011373,2025,19374,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1107
214011374,2020,25259,2020-06-30,final,abs-erp-2024-25,Table 1!AD1108
214011374,2021,25252,2021-06-30,final,abs-erp-2024-25,Table 1!AE1108
214011374,2022,25337,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1108
214011374,2023,25531,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1108
214011374,2024,25697,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1108
214011374,2025,25788,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1108
214011375,2020,17443,2020-06-30,final,abs-erp-2024-25,Table 1!AD1109
214011375,2021,17362,2021-06-30,final,abs-erp-2024-25,Table 1!AE1109
214011375,2022,17465,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1109
214011375,2023,17731,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1109
214011375,2024,18024,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1109
214011375,2025,18305,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1109
214011376,2020,13679,2020-06-30,final,abs-erp-2024-25,Table 1!AD1110
214011376,2021,13423,2021-06-30,final,abs-erp-2024-25,Table 1!AE1110
214011376,2022,13459,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1110
214011376,2023,13506,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1110
214011376,2024,13573,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1110
214011376,2025,13601,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1110
214021377,2020,13175,2020-06-30,final,abs-erp-2024-25,Table 1!AD1111
214021377,2021,13469,2021-06-30,final,abs-erp-2024-25,Table 1!AE1111
214021377,2022,13560,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1111
214021377,2023,13560,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1111
214021377,2024,13756,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1111
214021377,2025,13925,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1111
214021378,2020,5957,2020-06-30,final,abs-erp-2024-25,Table 1!AD1112
214021378,2021,6024,2021-06-30,final,abs-erp-2024-25,Table 1!AE1112
214021378,2022,6026,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1112
214021378,2023,5989,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1112
214021378,2024,6030,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1112
214021378,2025,6064,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1112
214021379,2020,24194,2020-06-30,final,abs-erp-2024-25,Table 1!AD1113
214021379,2021,24245,2021-06-30,final,abs-erp-2024-25,Table 1!AE1113
214021379,2022,24029,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1113
214021379,2023,23856,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1113
214021379,2024,23769,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1113
214021379,2025,23795,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1113
214021381,2020,19139,2020-06-30,final,abs-erp-2024-25,Table 1!AD1114
214021381,2021,18924,2021-06-30,final,abs-erp-2024-25,Table 1!AE1114
214021381,2022,18779,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1114
214021381,2023,18871,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1114
214021381,2024,18982,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1114
214021381,2025,19110,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1114
214021382,2020,20076,2020-06-30,final,abs-erp-2024-25,Table 1!AD1115
214021382,2021,20026,2021-06-30,final,abs-erp-2024-25,Table 1!AE1115
214021382,2022,19960,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1115
214021382,2023,20057,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1115
214021382,2024,20116,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1115
214021382,2025,20161,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1115
214021383,2020,19649,2020-06-30,final,abs-erp-2024-25,Table 1!AD1116
214021383,2021,20000,2021-06-30,final,abs-erp-2024-25,Table 1!AE1116
214021383,2022,19931,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1116
214021383,2023,19927,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1116
214021383,2024,20222,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1116
214021383,2025,20574,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1116
214021384,2020,22938,2020-06-30,final,abs-erp-2024-25,Table 1!AD1117
214021384,2021,23149,2021-06-30,final,abs-erp-2024-25,Table 1!AE1117
214021384,2022,22957,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1117
214021384,2023,23068,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1117
214021384,2024,23205,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1117
214021384,2025,23508,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1117
214021385,2020,18795,2020-06-30,final,abs-erp-2024-25,Table 1!AD1118
214021385,2021,18693,2021-06-30,final,abs-erp-2024-25,Table 1!AE1118
214021385,2022,18596,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1118
214021385,2023,18776,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1118
214021385,2024,18921,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1118
214021385,2025,19098,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1118
214021591,2020,15544,2020-06-30,final,abs-erp-2024-25,Table 1!AD1119
214021591,2021,15272,2021-06-30,final,abs-erp-2024-25,Table 1!AE1119
214021591,2022,15074,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1119
214021591,2023,15041,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1119
214021591,2024,15062,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1119
214021591,2025,15082,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1119
214021592,2020,10719,2020-06-30,final,abs-erp-2024-25,Table 1!AD1120
214021592,2021,10638,2021-06-30,final,abs-erp-2024-25,Table 1!AE1120
214021592,2022,10621,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1120
214021592,2023,10746,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1120
214021592,2024,10794,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1120
214021592,2025,10900,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1120
