sa2_code,indicator_key,component_key,value,unit,reference_period,source_id
206061136,green_space_per_resident,eligible_open_space_area,141069.02238918253,m2,Observation date unverified,vpa-open-space-snapshot
206061136,green_space_per_resident,population_denominator,21112,persons,2025-06-30,abs-erp-2024-25
206061138,population_growth,population_start,13644,persons,2020-06-30,abs-erp-2024-25
206061138,population_growth,population_end,13610,persons,2025-06-30,abs-erp-2024-25
206061138,transport_access,weighted_index_area_sum,78173932.56459287,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206061138,transport_access,valid_intersection_area,4323341.196810309,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206061138,transport_access,sa2_area,4323341.196810246,m2,Boundary 2021,abs-sa2-2021
206061138,green_space_per_resident,eligible_open_space_area,100836.8195890481,m2,Observation date unverified,vpa-open-space-snapshot
206061138,green_space_per_resident,population_denominator,13610,persons,2025-06-30,abs-erp-2024-25
206061515,population_growth,population_start,12223,persons,2020-06-30,abs-erp-2024-25
206061515,population_growth,population_end,13779,persons,2025-06-30,abs-erp-2024-25
206061515,transport_access,weighted_index_area_sum,30598270.070598025,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206061515,transport_access,valid_intersection_area,1169588.1205542732,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206061515,transport_access,sa2_area,1169588.1205543452,m2,Boundary 2021,abs-sa2-2021
206061515,green_space_per_resident,eligible_open_space_area,225831.23369706704,m2,Observation date unverified,vpa-open-space-snapshot
206061515,green_space_per_resident,population_denominator,13779,persons,2025-06-30,abs-erp-2024-25
206061516,population_growth,population_start,11285,persons,2020-06-30,abs-erp-2024-25
206061516,population_growth,population_end,10440,persons,2025-06-30,abs-erp-2024-25
206061516,transport_access,weighted_index_area_sum,45842283.50185567,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206061516,transport_access,valid_intersection_area,1347806.617158035,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206061516,transport_access,sa2_area,1347806.6171579387,m2,Boundary 2021,abs-sa2-2021
206061516,green_space_per_resident,eligible_open_space_area,28800.172156805715,m2,Observation date unverified,vpa-open-space-snapshot
206061516,green_space_per_resident,population_denominator,10440,persons,2025-06-30,abs-erp-2024-25
206071139,population_growth,population_start,9672,persons,2020-06-30,abs-erp-2024-25
206071139,population_growth,population_end,10316,persons,2025-06-30,abs-erp-2024-25
206071139,transport_access,weighted_index_area_sum,39841615.08526891,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206071139,transport_access,valid_intersection_area,1740629.0253779115,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206071139,transport_access,sa2_area,1740629.025377814,m2,Boundary 2021,abs-sa2-2021
206071139,green_space_per_resident,eligible_open_space_area,271425.928582433,m2,Observation date unverified,vpa-open-space-snapshot
206071139,green_space_per_resident,population_denominator,10316,persons,2025-06-30,abs-erp-2024-25
206071140,population_growth,population_start,8899,persons,2020-06-30,abs-erp-2024-25
206071140,population_growth,population_end,8828,persons,2025-06-30,abs-erp-2024-25
206071140,transport_access,weighted_index_area_sum,47044833.18518157,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206071140,transport_access,valid_intersection_area,2304088.4046391104,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206071140,transport_access,sa2_area,2304088.4046390904,m2,Boundary 2021,abs-sa2-2021
206071140,green_space_per_resident,eligible_open_space_area,377336.8791565898,m2,Observation date unverified,vpa-open-space-snapshot
206071140,green_space_per_resident,population_denominator,8828,persons,2025-06-30,abs-erp-2024-25
206071141,population_growth,population_start,9969,persons,2020-06-30,abs-erp-2024-25
206071141,population_growth,population_end,11383,persons,2025-06-30,abs-erp-2024-25
206071141,transport_access,weighted_index_area_sum,37207359.961171575,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206071141,transport_access,valid_intersection_area,1267010.4629399218,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206071141,transport_access,sa2_area,1267010.462939915,m2,Boundary 2021,abs-sa2-2021
206071141,green_space_per_resident,eligible_open_space_area,3461.740113669628,m2,Observation date unverified,vpa-open-space-snapshot
206071141,green_space_per_resident,population_denominator,11383,persons,2025-06-30,abs-erp-2024-25
206071142,population_growth,population_start,11299,persons,2020-06-30,abs-erp-2024-25
206071142,population_growth,population_end,12135,persons,2025-06-30,abs-erp-2024-25
206071142,transport_access,weighted_index_area_sum,53153221.31554114,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206071142,transport_access,valid_intersection_area,1377460.5795185324,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206071142,transport_access,sa2_area,1377460.5795185543,m2,Boundary 2021,abs-sa2-2021
206071142,green_space_per_resident,eligible_open_space_area,21130.143752877222,m2,Observation date unverified,vpa-open-space-snapshot
206071142,green_space_per_resident,population_denominator,12135,persons,2025-06-30,abs-erp-2024-25
206071143,population_growth,population_start,13659,persons,2020-06-30,abs-erp-2024-25
206071143,population_growth,population_end,13749,persons,2025-06-30,abs-erp-2024-25
206071143,transport_access,weighted_index_area_sum,76629093.95395868,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206071143,transport_access,valid_intersection_area,2504967.1995227127,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206071143,transport_access,sa2_area,2504967.1995227817,m2,Boundary 2021,abs-sa2-2021
206071143,green_space_per_resident,eligible_open_space_area,303190.320104136,m2,Observation date unverified,vpa-open-space-snapshot
206071143,green_space_per_resident,population_denominator,13749,persons,2025-06-30,abs-erp-2024-25
206071145,population_growth,population_start,10163,persons,2020-06-30,abs-erp-2024-25
206071145,population_growth,population_end,11419,persons,2025-06-30,abs-erp-2024-25
206071145,transport_access,weighted_index_area_sum,45701242.97794801,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206071145,transport_access,valid_intersection_area,5208342.0608449485,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206071145,transport_access,sa2_area,5208342.060844936,m2,Boundary 2021,abs-sa2-2021
206071145,green_space_per_resident,eligible_open_space_area,1645547.555213583,m2,Observation date unverified,vpa-open-space-snapshot
206071145,green_space_per_resident,population_denominator,11419,persons,2025-06-30,abs-erp-2024-25
206071517,population_growth,population_start,18929,persons,2020-06-30,abs-erp-2024-25
206071517,population_growth,population_end,19225,persons,2025-06-30,abs-erp-2024-25
206071517,transport_access,weighted_index_area_sum,106137244.14382726,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206071517,transport_access,valid_intersection_area,4288771.8349519055,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206071517,transport_access,sa2_area,4288771.83495195,m2,Boundary 2021,abs-sa2-2021
206071517,green_space_per_resident,eligible_open_space_area,639690.0280585785,m2,Observation date unverified,vpa-open-space-snapshot
206071517,green_space_per_resident,population_denominator,19225,persons,2025-06-30,abs-erp-2024-25
206071518,population_growth,population_start,15025,persons,2020-06-30,abs-erp-2024-25
206071518,population_growth,population_end,15303,persons,2025-06-30,abs-erp-2024-25
206071518,transport_access,weighted_index_area_sum,47313172.206189945,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206071518,transport_access,valid_intersection_area,1923595.305010533,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
206071518,transport_access,sa2_area,1923595.3050105397,m2,Boundary 2021,abs-sa2-2021
206071518,green_space_per_resident,eligible_open_space_area,73040.84459566367,m2,Observation date unverified,vpa-open-space-snapshot
206071518,green_space_per_resident,population_denominator,15303,persons,2025-06-30,abs-erp-2024-25
207011146,population_growth,population_start,8309,persons,2020-06-30,abs-erp-2024-25
207011146,population_growth,population_end,8471,persons,2025-06-30,abs-erp-2024-25
207011146,transport_access,weighted_index_area_sum,30947618.303159956,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
207011146,transport_access,valid_intersection_area,2836246.7513350723,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
207011146,transport_access,sa2_area,2836246.751335078,m2,Boundary 2021,abs-sa2-2021
207011146,green_space_per_resident,eligible_open_space_area,271090.25051224063,m2,Observation date unverified,vpa-open-space-snapshot
207011146,green_space_per_resident,population_denominator,8471,persons,2025-06-30,abs-erp-2024-25
207011147,population_growth,population_start,17031,persons,2020-06-30,abs-erp-2024-25
207011147,population_growth,population_end,16868,persons,2025-06-30,abs-erp-2024-25
207011147,transport_access,weighted_index_area_sum,58270182.818386704,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
207011147,transport_access,valid_intersection_area,5584971.600078918,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
207011147,transport_access,sa2_area,5584971.600078988,m2,Boundary 2021,abs-sa2-2021
207011147,green_space_per_resident,eligible_open_space_area,304033.5985244504,m2,Observation date unverified,vpa-open-space-snapshot
207011147,green_space_per_resident,population_denominator,16868,persons,2025-06-30,abs-erp-2024-25
207011148,population_growth,population_start,21930,persons,2020-06-30,abs-erp-2024-25
207011148,population_growth,population_end,22454,persons,2025-06-30,abs-erp-2024-25
207011148,transport_access,weighted_index_area_sum,92920901.18336411,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
207011148,transport_access,valid_intersection_area,8848160.565778172,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
207011148,transport_access,sa2_area,8848160.56577819,m2,Boundary 2021,abs-sa2-2021
207011148,green_space_per_resident,eligible_open_space_area,1042600.4657546582,m2,Observation date unverified,vpa-open-space-snapshot
207011148,green_space_per_resident,population_denominator,22454,persons,2025-06-30,abs-erp-2024-25
207011149,population_growth,population_start,22604,persons,2020-06-30,abs-erp-2024-25
207011149,population_growth,population_end,22052,persons,2025-06-30,abs-erp-2024-25
207011149,transport_access,weighted_index_area_sum,120648594.20769285,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
207011149,transport_access,valid_intersection_area,7290909.797609002,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
207011149,transport_access,sa2_area,7290909.79760894,m2,Boundary 2021,abs-sa2-2021
207011149,green_space_per_resident,eligible_open_space_area,435775.5096025372,m2,Observation date unverified,vpa-open-space-snapshot
207011149,green_space_per_resident,population_denominator,22052,persons,2025-06-30,abs-erp-2024-25
207011150,population_growth,population_start,17375,persons,2020-06-30,abs-erp-2024-25
207011150,population_growth,population_end,17650,persons,2025-06-30,abs-erp-2024-25
207011150,transport_access,weighted_index_area_sum,59232946.53811214,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
207011150,transport_access,valid_intersection_area,5704877.243684943,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
207011150,transport_access,sa2_area,5704877.243684929,m2,Boundary 2021,abs-sa2-2021
207011150,green_space_per_resident,eligible_open_space_area,566316.7978551966,m2,Observation date unverified,vpa-open-space-snapshot
207011150,green_space_per_resident,population_denominator,17650,persons,2025-06-30,abs-erp-2024-25
207011152,population_growth,population_start,16698,persons,2020-06-30,abs-erp-2024-25
207011152,population_growth,population_end,17541,persons,2025-06-30,abs-erp-2024-25
207011152,transport_access,weighted_index_area_sum,55256972.00237678,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
207011152,transport_access,valid_intersection_area,3824272.491220398,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
207011152,transport_access,sa2_area,3824272.4912203653,m2,Boundary 2021,abs-sa2-2021
207011152,green_space_per_resident,eligible_open_space_area,288779.77207202354,m2,Observation date unverified,vpa-open-space-snapshot
207011152,green_space_per_resident,population_denominator,17541,persons,2025-06-30,abs-erp-2024-25
207011154,population_growth,population_start,6783,persons,2020-06-30,abs-erp-2024-25
207011154,population_growth,population_end,6759,persons,2025-06-30,abs-erp-2024-25
207011154,transport_access,weighted_index_area_sum,41274658.7584718,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
207011154,transport_access,valid_intersection_area,4015302.3645962495,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
207011154,transport_access,sa2_area,4015302.364596197,m2,Boundary 2021,abs-sa2-2021
207011154,green_space_per_resident,eligible_open_space_area,540382.0339283162,m2,Observation date unverified,vpa-open-space-snapshot
207011154,green_space_per_resident,population_denominator,6759,persons,2025-06-30,abs-erp-2024-25
207011155,population_growth,population_start,16786,persons,2020-06-30,abs-erp-2024-25
207011155,population_growth,population_end,16229,persons,2025-06-30,abs-erp-2024-25
207011155,transport_access,weighted_index_area_sum,78226155.18060261,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
207011155,transport_access,valid_intersection_area,5702012.308670506,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
207011155,transport_access,sa2_area,5702012.308670495,m2,Boundary 2021,abs-sa2-2021
207011155,green_space_per_resident,eligible_open_space_area,258049.0605551358,m2,Observation date unverified,vpa-open-space-snapshot
207011155,green_space_per_resident,population_denominator,16229,persons,2025-06-30,abs-erp-2024-25
207011519,population_growth,population_start,10862,persons,2020-06-30,abs-erp-2024-25
207011519,population_growth,population_end,10910,persons,2025-06-30,abs-erp-2024-25
207011519,transport_access,weighted_index_area_sum,37991893.07178767,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
207011519,transport_access,valid_intersection_area,2455658.439843884,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
207011519,transport_access,sa2_area,2455658.4398440206,m2,Boundary 2021,abs-sa2-2021
207011519,green_space_per_resident,eligible_open_space_area,261821.67848314994,m2,Observation date unverified,vpa-open-space-snapshot
207011519,green_space_per_resident,population_denominator,10910,persons,2025-06-30,abs-erp-2024-25
207011520,population_growth,population_start,13360,persons,2020-06-30,abs-erp-2024-25
207011520,population_growth,population_end,13562,persons,2025-06-30,abs-erp-2024-25
207011520,transport_access,weighted_index_area_sum,61582742.84774957,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
